A,B,C,mu,alpha,homo,lumo,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom,gap
6.20197,2.83305,1.94471,2.2732,46.1,-0.2571,-0.0891,565.2671,0.056285,-379.522177,-379.517358,-379.516414,-379.550875,17.318,-948.167354018,-953.14224537,-957.882448356,-887.821696015,0.168
6.38896,2.76732,1.93095,1.3461,45.92,-0.2584,-0.0808,567.2133,0.056441,-379.52703,-379.522219,-379.521275,-379.555739,17.226,-951.212655195,-956.192566619,-960.932769605,-890.873899791,0.1775
6.47523,2.8137,1.9614,3.4819,42.6,-0.2799,-0.1078,549.0085,0.042706,-395.515911,-395.511002,-395.510058,-395.544769,17.15,-795.63121128,-799.660446569,-803.80765355,-741.763328684,0.1721
6.21167,2.90875,1.98107,3.3481,46.06,-0.2572,-0.0899,559.2432,0.056396,-379.527167,-379.522386,-379.521442,-379.555854,17.148,-951.298623928,-956.297360622,-961.037563608,-890.946063326,0.1673
6.53696,2.91337,2.01523,2.2694,41.93,-0.278,-0.1108,538.6213,0.043872,-395.551843,-395.547064,-395.546119,-395.580601,16.536,-818.178864668,-822.289676127,-826.436255599,-764.248231172,0.1672
5.49724,1.37233,1.37232,3.2346,43.99,-0.292,0.0148,876.5804,0.061589,-453.655583,-453.648296,-453.647351,-453.689181,23.69,-1011.221968374,-1015.5373477671,-1020.8699192491,-947.8523445001,0.3068
5.19387,1.7641,1.73174,1.6957,41.35,-0.282,0.0329,708.3077,0.06184,-453.654335,-453.64765,-453.646706,-453.685404,23.456,-1010.438837142,-1015.131976953,-1020.465175944,-945.482243007,0.3148
5.22568,1.78066,1.75149,3.1808,36.99,-0.3469,0.0078,683.7411,0.05143,-469.758395,-469.752045,-469.751101,-469.789339,21.47,-927.133252338,-931.147427411,-935.887630397,-868.475593545,0.3547
5.17434,1.61232,1.59733,1.5037,37.03,-0.2745,-0.0448,741.196,0.061541,-490.831786,-490.825028,-490.824084,-490.863587,22.491,-985.115083938,-989.761788083,-995.0949870741,-920.361802719,0.2297
5.02314,1.46124,1.43864,2.0437,39.74,-0.2805,0.0665,827.7717,0.085733,-492.022084,-492.014746,-492.013802,-492.054335,24.942,-1104.1861717061,-1110.2460261191,-1116.7652171201,-1026.344307765,0.347
4.90629,1.44595,1.42647,2.1377,46.73,-0.3446,0.086,885.3722,0.109275,-456.103432,-456.095918,-456.094973,-456.135756,26.166,-1291.5660066871,-1299.293152513,-1306.9977080151,-1200.6550128031,0.4306
5.01784,1.51648,1.4962,2.3821,43.79,-0.2384,0.0778,839.2328,0.098192,-472.135006,-472.127654,-472.12671,-472.167022,25.289,-1162.774804509,-1169.71442654,-1176.8266135461,-1078.04791182,0.3162
5.08436,1.56992,1.5493,2.813,40.58,-0.2775,0.0719,804.8743,0.085308,-492.008892,-492.001581,-492.000636,-492.041109,24.403,-1095.9080729781,-1101.9848701341,-1108.5034336261,-1018.0448737311,0.3493
3.64884,2.45489,2.00597,2.3939,36.9,-0.28,-0.0521,639.062,0.06114,-490.834069,-490.827048,-490.826104,-490.866146,23.371,-986.547686985,-991.029356263,-996.362555254,-921.96759825,0.2279
3.71986,2.52218,2.04337,3.9007,37.93,-0.2637,0.0017,624.0513,0.063437,-487.002792,-486.996143,-486.995199,-487.034002,23.621,-931.547778153,-936.26225327,-941.595452261,-866.063448949,0.2653
3.38448,2.38617,1.93047,2.0582,46.27,-0.3436,0.0861,708.6624,0.108875,-456.105229,-456.097706,-456.096761,-456.13687,26.861,-1292.6936403601,-1300.4151386051,-1308.1196941071,-1201.354057829,0.4298
3.44309,2.4113,1.95968,2.8282,42.91,-0.2541,0.0696,684.917,0.097977,-472.145935,-472.13853,-472.137586,-472.177433,26.44,-1169.63285037,-1176.539214424,-1183.6514014301,-1084.580908019,0.3237
3.49806,2.41324,1.97382,1.7532,39.45,-0.2918,0.0719,666.4632,0.085292,-492.026657,-492.019416,-492.018471,-492.058075,25.601,-1107.0557703631,-1113.176493149,-1119.695056641,-1028.691191425,0.3637
4.44037,2.14101,2.01553,2.2018,43.02,-0.316,0.0837,662.1518,0.08696,-454.878708,-454.872379,-454.871435,-454.909382,22.913,-1150.892294085,-1157.5859325881,-1164.1051235891,-1072.316872123,0.3997
4.52719,2.16775,2.04909,1.23,39.65,-0.2713,0.0825,638.1165,0.075851,-470.915515,-470.909362,-470.908418,-470.94603,21.872,-1025.384846504,-1031.299746338,-1037.225941334,-953.087024578,0.3538
4.59982,2.17231,2.05877,2.2145,36.25,-0.2957,0.0685,624.4932,0.062871,-490.793044,-490.786942,-490.785997,-490.823619,21.176,-960.80413026,-965.862480309,-971.195051791,-895.281523007,0.3642
3.94281,2.02982,1.33998,3.6601,65.57,-0.243,-0.0369,844.2865,0.098395,-394.819189,-394.81276,-394.811816,-394.849963,24.461,-1326.914216166,-1334.433656513,-1341.54521601,-1238.600482033,0.2061
4.16846,2.0496,1.37401,2.695,61.19,-0.2542,-0.0502,813.59,0.086769,-410.881568,-410.875269,-410.874325,-410.912405,23.324,-1217.453428733,-1224.165264997,-1230.683828489,-1135.556601634,0.2041
3.9698,2.02811,1.34233,3.2855,59.74,-0.2554,-0.0481,825.2523,0.086103,-414.720389,-414.714133,-414.713189,-414.751024,23.439,-1277.187265461,-1283.926712121,-1290.445275613,-1195.52387171,0.2073
4.17776,2.05433,1.37714,3.4253,55.3,-0.2771,-0.0621,795.0793,0.074445,-430.77997,-430.773844,-430.7729,-430.810663,22.298,-1165.970707846,-1171.902550423,-1177.82811791,-1090.721083584,0.215
3.87327,2.00606,1.32158,2.387,64.38,-0.2295,-0.0273,847.7646,0.099168,-394.857481,-394.851096,-394.850152,-394.888044,24.51,-1350.942790794,-1358.489841537,-1365.601401034,-1262.496652262,0.2022
4.07907,2.04033,1.36004,3.542,59.85,-0.2514,-0.0437,814.952,0.087768,-410.919789,-410.913574,-410.91263,-410.950403,23.165,-1241.437450222,-1248.201997242,-1254.720560734,-1159.400688616,0.2077
3.98261,2.02244,1.3413,1.3199,59.97,-0.2574,-0.0411,825.8887,0.08634,-414.723125,-414.716935,-414.71599,-414.753641,23.26,-1278.904130085,-1285.684992339,-1292.202928322,-1197.166062763,0.2163
4.18782,2.05836,1.38005,1.9296,55.63,-0.2755,-0.0582,793.8273,0.074847,-430.787166,-430.781112,-430.780168,-430.817736,22.081,-1170.48626261,-1176.463285835,-1182.388853322,-1095.159454741,0.2173
3.83894,2.01862,1.32297,5.398,64.22,-0.2308,-0.0334,847.7324,0.098908,-394.851816,-394.845354,-394.84441,-394.882445,24.772,-1347.387952309,-1354.886684859,-1361.998244356,-1258.983229371,0.1974
3.86792,2.09039,1.35701,4.4761,60.95,-0.2417,-0.0503,819.4305,0.085886,-414.724166,-414.717813,-414.716869,-414.754907,23.737,-1279.557366954,-1286.235945241,-1292.754508733,-1197.960489157,0.1913
4.04296,2.04281,1.3571,5.8264,59.61,-0.2587,-0.0464,816.994,0.087354,-410.91001,-410.903731,-410.902787,-410.940656,23.443,-1235.301039711,-1242.025426155,-1248.543989647,-1153.284358393,0.2123
4.07429,2.11459,1.39209,4.6313,56.13,-0.2756,-0.0641,789.376,0.074289,-430.781834,-430.775649,-430.774705,-430.812631,22.427,-1167.140384622,-1173.035204168,-1178.960771655,-1091.956021296,0.2115
3.85382,2.10068,1.35958,4.1531,60.9,-0.2431,-0.0434,818.2324,0.086016,-414.726994,-414.720684,-414.71974,-414.757661,23.588,-1281.331962406,-1288.03752358,-1294.556087072,-1199.688648943,0.1997
4.05236,2.12156,1.39252,3.9379,56.4,-0.2732,-0.0598,788.7318,0.07427,-430.782444,-430.776268,-430.775324,-430.813289,22.374,-1167.523165112,-1173.423632239,-1179.349199726,-1092.368922218,0.2134
3.96172,2.11789,1.3801,2.9145,56.37,-0.2726,-0.0571,796.8281,0.073048,-434.591172,-434.585027,-434.584083,-434.621848,22.407,-1208.373373503,-1214.293920918,-1220.219488405,-1133.473271754,0.2155
4.16569,2.14072,1.41405,1.5438,52.04,-0.3025,-0.0744,767.6896,0.061291,-450.648187,-450.642158,-450.641214,-450.679023,21.307,-1095.546627794,-1100.650786,-1105.983357482,-1027.124301452,0.2281
3.98213,2.10754,1.37815,5.1549,56.12,-0.2746,-0.066,798.0616,0.072733,-434.584033,-434.577783,-434.576839,-434.615035,22.617,-1203.893586752,-1209.748245722,-1215.673813209,-1129.198052937,0.2086
4.18955,2.1351,1.41432,4.821,51.61,-0.3044,-0.0812,768.3713,0.061047,-450.642351,-450.636232,-450.635288,-450.673439,21.468,-1091.88448527,-1096.932167666,-1102.264739148,-1023.620291196,0.2232
3.99676,2.03341,1.34773,2.5168,54.38,-0.282,-0.0569,805.6819,0.07417,-434.626169,-434.620149,-434.619205,-434.656582,22.212,-1230.334305976,-1236.3332920161,-1242.258859503,-1155.26916936,0.2251
3.89349,2.01562,1.32808,4.1467,58.65,-0.2516,-0.0413,827.2666,0.087163,-414.76216,-414.755999,-414.755054,-414.792566,23.303,-1303.3989439,-1310.198003915,-1316.715939898,-1221.591850588,0.2103
3.99433,1.85033,1.27459,6.3168,73.33,-0.2053,-0.0129,920.2499,0.121384,-358.889991,-358.882866,-358.881922,-358.921272,26.74,-1507.676341233,-1516.536768313,-1524.83431982,-1406.565816063,0.1923
4.14689,1.85955,1.29416,3.8308,68.82,-0.2336,-0.0271,896.8139,0.108771,-378.760379,-378.753541,-378.752597,-378.791476,25.351,-1438.61458322,-1446.766552639,-1454.471108141,-1344.126160527,0.2065
3.81938,1.8292,1.24647,6.7669,71.48,-0.2107,-0.0084,931.799,0.120791,-362.730359,-362.723263,-362.722319,-362.761593,26.838,-1568.3809343841,-1577.260186734,-1585.557738241,-1467.601106457,0.2022
3.96283,1.83786,1.26542,4.3144,67.12,-0.2312,-0.0324,908.1352,0.108017,-382.596358,-382.589508,-382.588564,-382.627431,25.523,-1496.5650393701,-1504.7101061901,-1512.414661692,-1402.421746627,0.1988
4.01161,1.85163,1.27698,7.8231,66.92,-0.2277,-0.021,900.7779,0.10907,-378.787302,-378.780346,-378.779402,-378.818559,25.692,-1455.5090080271,-1463.5869313841,-1471.291486886,-1361.120986774,0.2067
4.16192,1.86149,1.29656,5.5368,62.62,-0.2492,-0.0421,877.5715,0.096237,-398.655631,-398.648879,-398.647935,-398.686791,24.515,-1385.1552089831,-1392.4725914321,-1399.584150929,-1297.4438834901,0.2071
3.88599,1.97412,1.31979,3.7008,68.21,-0.2346,-0.025,883.2197,0.108547,-378.761825,-378.754906,-378.753962,-378.793102,25.516,-1439.521961234,-1447.623102424,-1455.327657926,-1345.146490161,0.2095
3.96597,1.97723,1.33039,7.065,68.21,-0.2269,-0.0302,877.4398,0.109309,-374.945155,-374.938037,-374.937092,-374.977083,25.801,-1393.688076365,-1401.663715755,-1409.367643748,-1299.360923485,0.1968
4.11575,1.98519,1.35044,4.5195,63.85,-0.2571,-0.0395,854.8647,0.0967,-394.817573,-394.810756,-394.809812,-394.849035,24.487,-1325.900161622,-1333.176128477,-1340.287687974,-1238.018153681,0.2176
3.79666,1.95936,1.30291,7.485,66.61,-0.2266,-0.0207,887.9444,0.108828,-378.788913,-378.781852,-378.780908,-378.820498,25.87,-1456.519925026,-1464.531959938,-1472.23651544,-1362.337726725,0.2059
3.93876,1.96551,1.32195,5.0586,62.3,-0.2476,-0.0415,865.3742,0.096004,-398.656937,-398.650097,-398.649153,-398.68831,24.678,-1385.9747357371,-1393.236897394,-1400.348456891,-1298.397069661,0.2061
4.13388,1.989,1.35416,5.8927,57.77,-0.2651,-0.0524,835.9453,0.084112,-414.714284,-414.70749,-414.706546,-414.746188,23.673,-1273.3563230161,-1279.758169834,-1286.276733326,-1192.489238186,0.2127
4.2453,1.89305,1.31069,4.9928,65.93,-0.213,-0.0226,860.9396,0.097986,-394.812844,-394.806214,-394.80527,-394.84355,25.245,-1322.932671561,-1330.325982599,-1337.437542096,-1234.576266816,0.1903
3.88552,1.86029,1.26096,6.9905,68.16,-0.2073,-0.0043,896.7107,0.110101,-378.780318,-378.773503,-378.772559,-378.811015,26.525,-1451.1264851711,-1459.292887297,-1466.997442799,-1356.387058878,0.203
4.04688,1.87483,1.28248,5.3859,64.13,-0.2225,-0.0207,871.4302,0.097246,-398.649944,-398.643321,-398.642377,-398.680553,25.451,-1381.5865653,-1388.98489641,-1396.096455907,-1293.529482348,0.2017
4.08238,1.88513,1.29225,8.359,63.84,-0.2232,-0.0146,865.4719,0.098344,-394.837997,-394.831301,-394.830357,-394.86876,25.444,-1338.716405438,-1346.068300882,-1353.179860379,-1250.395768706,0.2085
4.24853,1.89976,1.31384,6.8005,59.88,-0.2372,-0.0312,841.0971,0.085406,-414.7103,-414.70376,-414.702815,-414.741001,24.508,-1270.8563271601,-1277.417561264,-1283.935497247,-1189.234349003,0.206
3.97374,2.02386,1.34174,4.7878,64.89,-0.2248,-0.0157,845.3079,0.098156,-394.821934,-394.815333,-394.814388,-394.852574,25.263,-1328.636728371,-1336.04823717,-1343.159169158,-1240.238908032,0.2091
4.12112,2.01728,1.35505,4.8312,64.91,-0.221,-0.03,836.5965,0.099408,-391.01982,-391.013192,-391.012248,-391.05051,25.136,-1291.936864506,-1299.330803053,-1306.44236255,-1203.210229451,0.1909
4.20826,2.0375,1.37354,5.5909,60.79,-0.2389,-0.0322,816.7225,0.086278,-410.878529,-410.871993,-410.871049,-410.909357,24.293,-1215.546428882,-1222.109545513,-1228.628109005,-1133.643954202,0.2066
3.85578,2.01016,1.32346,7.7785,63.35,-0.2229,-0.0152,850.6165,0.098482,-394.846598,-394.839933,-394.838989,-394.877301,25.475,-1344.113610347,-1351.48495857,-1358.596518067,-1255.755323075,0.2078
4.01688,2.02149,1.34533,5.9358,59.07,-0.2384,-0.0294,826.4578,0.085575,-414.718535,-414.711985,-414.711041,-414.749231,24.496,-1276.023863775,-1282.578822789,-1289.097386281,-1194.398748073,0.209
4.04719,2.03472,1.35594,8.9868,58.96,-0.2391,-0.0278,820.7026,0.086555,-410.903012,-410.896395,-410.89545,-410.934076,24.472,-1230.909731729,-1237.422020131,-1243.939956114,-1149.155349173,0.2113
4.21417,2.04765,1.37836,7.179,54.77,-0.2563,-0.0414,797.0906,0.073553,-430.777401,-430.770803,-430.769858,-430.808529,23.628,-1164.358637225,-1169.994295554,-1175.919235532,-1089.381979378,0.2149
4.05253,1.88211,1.28522,4.5035,65.3,-0.2139,-0.0204,870.3946,0.09711,-398.628385,-398.621858,-398.620914,-398.658955,25.047,-1368.058098769,-1375.516670743,-1382.62823024,-1279.9765429661,0.1935
4.0939,1.88444,1.29327,6.6739,65.66,-0.2089,-0.017,864.6586,0.097637,-394.812599,-394.805817,-394.804873,-394.843457,25.573,-1322.778931856,-1330.076861526,-1337.188421023,-1234.517908479,0.1919
4.27657,1.90185,1.31642,4.7563,61.03,-0.2269,-0.0327,839.4499,0.085416,-414.689462,-414.683046,-414.682101,-414.720075,24.013,-1257.780294618,-1264.419339838,-1270.937275821,-1176.103095669,0.1941
3.93214,1.86878,1.26675,5.7573,63.27,-0.2135,-0.0083,873.4745,0.097613,-398.661199,-398.654647,-398.653703,-398.691715,25.38,-1388.6491790951,-1396.0920633441,-1403.203622841,-1300.533737806,0.2052
4.08132,1.88314,1.28858,5.2914,59.4,-0.2324,-0.0308,849.8632,0.084813,-418.526902,-418.520547,-418.519603,-418.557371,24.07,-1316.6475414171,-1323.3254921951,-1329.8440556871,-1235.240171338,0.2016
4.13145,1.89334,1.29834,6.992,59.01,-0.2309,-0.021,842.5069,0.085934,-414.718012,-414.711614,-414.71067,-414.748578,24.167,-1275.6956765681,-1282.34601695,-1288.864580442,-1193.988984696,0.2099
4.27914,1.90801,1.31961,6.0524,55.21,-0.2522,-0.0427,820.0286,0.072986,-434.586118,-434.579865,-434.578921,-434.616675,23.06,-1205.2019430171,-1211.05471946,-1216.980286947,-1130.227167697,0.2095
3.85531,2.02662,1.32835,4.9742,64.41,-0.2103,-0.0115,846.298,0.098756,-394.832837,-394.826381,-394.825436,-394.863383,24.846,-1335.478458998,-1342.9809566021,-1350.09188859,-1247.021652813,0.1987
4.02964,2.0229,1.3468,4.7211,60.27,-0.2388,-0.0277,825.7241,0.085905,-414.695285,-414.689049,-414.688105,-414.725726,23.592,-1261.434279525,-1268.186276365,-1274.704839857,-1179.649149028,0.2111
4.08165,2.04001,1.36019,5.8833,60.14,-0.2299,-0.0293,817.2759,0.086972,-410.886702,-410.880366,-410.879422,-410.917473,23.663,-1220.675059939,-1227.36367837,-1233.882241862,-1138.736817246,0.2006
4.26462,2.03656,1.37834,5.8079,56.15,-0.2572,-0.0456,797.543,0.074002,-430.750178,-430.744028,-430.743084,-430.780795,22.611,-1147.275959718,-1153.192742079,-1159.118309566,-1071.978644772,0.2117
3.90208,2.02219,1.33194,6.2163,58.58,-0.2336,-0.0238,827.541,0.086505,-414.731098,-414.724851,-414.723906,-414.76153,23.741,-1283.907259342,-1290.652353583,-1297.170289566,-1202.116481264,0.2099
4.0344,2.03747,1.35378,3.7288,54.34,-0.2535,-0.0425,805.0301,0.073874,-434.59565,-434.589642,-434.588698,-434.625999,22.335,-1211.183358805,-1217.189874953,-1223.11544244,-1136.078061613,0.2111
4.23219,2.06323,1.38704,4.6263,50.15,-0.2731,-0.0562,776.0371,0.061981,-450.653146,-450.647212,-450.646268,-450.68374,21.322,-1098.658444925,-1103.822216486,-1109.154787968,-1030.084261405,0.2169
3.89096,1.84275,1.26025,3.5506,73.8,-0.2097,-0.0395,930.7859,0.119902,-362.704384,-362.697343,-362.696399,-362.735585,26.668,-1552.081388109,-1560.995153454,-1569.292704961,-1451.2808523851,0.1702
4.11458,1.86264,1.2924,1.6587,69.13,-0.2332,-0.0504,898.3822,0.108346,-378.764992,-378.758118,-378.757174,-378.796092,25.551,-1441.509282237,-1449.6386613321,-1457.3432168341,-1347.022742071,0.1828
3.82636,1.83266,1.24872,4.2198,71.72,-0.2128,-0.0309,931.7077,0.120942,-362.74464,-362.737679,-362.736734,-362.775778,26.432,-1577.3423904131,-1586.3063564781,-1594.603280476,-1476.5023216221,0.1819
4.04684,1.85166,1.2804,2.4113,67.09,-0.2399,-0.0411,898.9725,0.109425,-378.802574,-378.795805,-378.79486,-378.833579,25.218,-1465.092325475,-1473.287593015,-1480.9915210081,-1370.546171954,0.1989
3.91479,1.8477,1.26506,4.8961,67.78,-0.234,-0.0516,910.1514,0.107749,-382.60904,-382.602157,-382.601213,-382.64018,25.646,-1504.5231085081,-1512.647467531,-1520.352023033,-1410.421858868,0.1824
4.13764,1.8686,1.29754,3.0838,63.2,-0.261,-0.0629,877.772,0.096151,-398.668817,-398.662088,-398.661144,-398.699857,24.578,-1393.4295426571,-1400.761357813,-1407.87291731,-1305.642916084,0.1981
3.98017,1.9887,1.337,2.3981,67.86,-0.2318,-0.0501,873.3873,0.109894,-374.957655,-374.950795,-374.949851,-374.988858,25.285,-1401.531938865,-1409.669475577,-1417.374031079,-1306.74984196,0.1817
3.85903,1.9741,1.31664,4.8522,69.24,-0.2313,-0.0587,886.8412,0.107723,-378.756416,-378.749396,-378.748451,-378.787974,25.832,-1436.127765053,-1444.165527834,-1451.869455827,-1341.928624009,0.1725
4.07872,1.99477,1.35072,3.1236,64.24,-0.2585,-0.0693,855.1624,0.096244,-394.819257,-394.812413,-394.811469,-394.850643,24.707,-1326.956886778,-1334.21591089,-1341.327470387,-1239.027188153,0.1892
3.80393,1.96754,1.30728,5.6691,67.26,-0.2348,-0.0495,886.5891,0.108944,-378.798097,-378.791181,-378.790237,-378.82949,25.489,-1462.282967682,-1470.385991399,-1478.090546901,-1367.980287653,0.1853
4.02197,1.98717,1.34099,4.114,62.26,-0.2611,-0.0596,854.64,0.097443,-394.858283,-394.851552,-394.850607,-394.889491,24.31,-1351.446053012,-1358.775985641,-1365.886917629,-1263.404657785,0.2015
3.88212,1.98287,1.32322,5.7504,63.34,-0.26,-0.0704,866.3268,0.095537,-398.662078,-398.655174,-398.654229,-398.693635,24.865,-1389.200759506,-1396.422760587,-1403.533692575,-1301.738555086,0.1896
4.10071,2.00428,1.35749,3.7839,58.46,-0.2843,-0.0818,834.834,0.083999,-414.723944,-414.717204,-414.71626,-414.755315,23.798,-1279.4180599561,-1285.85379226,-1292.372355752,-1198.216512829,0.2026
3.97787,1.87486,1.27539,4.7307,70.97,-0.1941,-0.0253,893.9794,0.109212,-378.758425,-378.751636,-378.750692,-378.789126,26.64,-1437.388430634,-1445.571147994,-1453.275703496,-1342.651514377,0.1688
4.2302,1.89821,1.31097,3.1504,66.69,-0.2072,-0.0355,860.3662,0.097713,-394.823764,-394.817104,-394.81616,-394.854418,25.564,-1329.785069841,-1337.159555609,-1344.271115106,-1241.396034628,0.1717
3.90392,1.86763,1.26434,5.0438,68.79,-0.2025,-0.0166,894.4181,0.110259,-378.799272,-378.792591,-378.791647,-378.829798,26.417,-1463.020290757,-1471.270779089,-1478.975334591,-1368.173560425,0.1858
4.15168,1.89039,1.29962,3.4012,64.45,-0.2171,-0.0258,860.3171,0.098849,-394.862572,-394.856049,-394.855105,-394.893049,25.186,-1354.137439113,-1361.597893614,-1368.709453111,-1265.637334807,0.1913
3.99157,1.88536,1.28125,6.3082,65.0,-0.2183,-0.0335,872.5345,0.097039,-398.665715,-398.659054,-398.65811,-398.696325,25.735,-1391.483009739,-1398.8574955071,-1405.969055004,-1303.426554296,0.1849
4.23426,1.91035,1.31669,4.8832,60.77,-0.2316,-0.0423,839.1723,0.085375,-414.731149,-414.72449,-414.723546,-414.761903,24.772,-1283.9392623011,-1290.425822834,-1296.944386326,-1202.350542121,0.1893
3.93756,2.02622,1.33821,5.7651,66.18,-0.217,-0.0372,847.7575,0.097315,-394.821424,-394.81461,-394.813666,-394.852382,25.805,-1328.316698781,-1335.594548163,-1342.70610766,-1240.118426304,0.1797
4.17832,2.04972,1.37513,4.0153,61.44,-0.2344,-0.0466,815.3772,0.085843,-410.888423,-410.881663,-410.880719,-410.919513,24.661,-1221.755002928,-1228.177557543,-1234.696121035,-1140.016935606,0.1878
3.87398,2.02336,1.32964,6.1149,64.26,-0.2264,-0.029,846.9234,0.098554,-394.862747,-394.856099,-394.855155,-394.893393,25.446,-1354.247253188,-1361.629269064,-1368.740828561,-1265.853197903,0.1974
4.11514,2.04535,1.36627,4.4547,59.37,-0.2492,-0.0376,814.1378,0.087036,-410.927708,-410.921057,-410.920113,-410.958658,24.241,-1246.406693993,-1252.897647089,-1259.416210581,-1164.580775411,0.2116
3.94735,2.04144,1.34556,7.0037,60.37,-0.2482,-0.0444,826.7272,0.084898,-414.729823,-414.722901,-414.721956,-414.76131,24.965,-1283.107185367,-1289.428711033,-1295.946647016,-1201.978429284,0.2037
4.17518,2.06519,1.38174,5.1669,55.77,-0.2698,-0.0552,795.1626,0.073931,-430.795971,-430.789503,-430.788559,-430.826698,23.541,-1176.011479355,-1181.728713854,-1187.654281341,-1100.783190399,0.2146
3.88552,1.86029,1.26096,6.9905,68.16,-0.2073,-0.0043,896.7106,0.110101,-378.780318,-378.773503,-378.772559,-378.811015,26.525,-1451.1264851711,-1459.292887297,-1466.997442799,-1356.387058878,0.203
4.13508,1.89486,1.29942,4.2799,65.51,-0.2073,-0.0318,860.9725,0.098778,-394.831595,-394.825285,-394.824341,-394.861942,24.584,-1334.69909282,-1342.293206738,-1349.404766235,-1246.1174123441,0.1755
